id,project_id,task_name,task_type,status,baseline_start,type,base_cost,total_cost,risk_factor,duration_months,duration_weeks,duration_days,duration_hours,calendar_type,internal_labor_cost,overtime_cost,equipment_fuel_cost,qa_qc_cost,material_cost,outsourcing_cost,training_cost,facility_rent,communication_cost,utilities_cost,insurance_cost,licensing_cost,warranty_cost,complexity,weather_contingency,general_contingency,rework_risk,holding_cost,international_freight,handling_cost,reverse_logistics,defect_cost,overtime_hours,lag_time,metadata_json
17_371,17,Final jacket assembly 13,,Pending,2013-07-11 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_372,17,Final jacket assembly 14,,Pending,2013-07-20 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_373,17,Final jacket assembly 15,,Pending,2013-07-29 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_374,17,Final jacket assembly 16,,Pending,2013-08-07 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_375,17,Final jacket assembly 17,,Pending,2013-08-16 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_376,17,Final jacket assembly 18,,Pending,2013-08-25 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_377,17,Final jacket assembly 19,,Pending,2013-09-03 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_378,17,Final jacket assembly 20,,Pending,2013-09-12 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_379,17,Final jacket assembly 21,,Pending,2013-09-21 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_380,17,Final jacket assembly 22,,Pending,2013-09-30 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_381,17,Final jacket assembly 23,,Pending,2013-10-09 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_382,17,Final jacket assembly 24,,Pending,2013-10-18 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_383,17,Transport (Hoboken to Vlissingen) 2,,Pending,2013-04-12 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_384,17,Transport (Hoboken to Vlissingen) 3,,Pending,2013-04-21 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_385,17,Transport (Hoboken to Vlissingen) 4,,Pending,2013-04-30 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_386,17,Transport (Hoboken to Vlissingen) 5,,Pending,2013-05-09 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_387,17,Transport (Hoboken to Vlissingen) 6,,Pending,2013-05-18 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_388,17,Transport (Hoboken to Vlissingen) 7,,Pending,2013-05-27 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_389,17,Transport (Hoboken to Vlissingen) 8,,Pending,2013-06-05 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_390,17,Transport (Hoboken to Vlissingen) 9,,Pending,2013-06-14 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_391,17,Transport (Hoboken to Vlissingen) 10,,Pending,2013-06-23 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_392,17,Transport (Hoboken to Vlissingen) 11,,Pending,2013-07-02 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_393,17,Transport (Hoboken to Vlissingen) 12,,Pending,2013-07-11 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_394,17,Transport (Hoboken to Vlissingen) 13,,Pending,2013-07-20 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_395,17,Transport (Hoboken to Vlissingen) 14,,Pending,2013-07-29 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_396,17,Transport (Hoboken to Vlissingen) 15,,Pending,2013-08-07 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_397,17,Transport (Hoboken to Vlissingen) 16,,Pending,2013-08-16 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_398,17,Transport (Hoboken to Vlissingen) 17,,Pending,2013-08-25 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_399,17,Transport (Hoboken to Vlissingen) 18,,Pending,2013-09-03 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_400,17,Transport (Hoboken to Vlissingen) 19,,Pending,2013-09-12 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_401,17,Transport (Hoboken to Vlissingen) 20,,Pending,2013-09-21 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_402,17,Transport (Hoboken to Vlissingen) 21,,Pending,2013-09-30 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_403,17,Transport (Hoboken to Vlissingen) 22,,Pending,2013-10-09 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_404,17,Transport (Hoboken to Vlissingen) 23,,Pending,2013-10-18 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_405,17,Transport (Hoboken to Vlissingen) 24,,Pending,2013-10-27 06:00:00,,14500.00,15370.00,1.0600,0.00,0.00,1.00,16.00,,0.00,0.00,0.00,0.00,14500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_407,17,Reliability tests 2,,Pending,2014-01-21 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_408,17,Reliability tests 3,,Pending,2014-01-26 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_409,17,Reliability tests 4,,Pending,2014-01-31 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_410,17,Reliability tests 5,,Pending,2014-02-05 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_411,17,Reliability tests 6,,Pending,2014-02-10 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_412,17,Reliability tests 7,,Pending,2014-02-15 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_413,17,Reliability tests 8,,Pending,2014-02-20 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_414,17,Reliability tests 9,,Pending,2014-02-25 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_415,17,Reliability tests 10,,Pending,2014-03-02 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_416,17,Reliability tests 11,,Pending,2014-03-07 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_417,17,Reliability tests 12,,Pending,2014-03-12 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_418,17,Reliability tests 13,,Pending,2014-03-17 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_419,17,Reliability tests 14,,Pending,2014-03-22 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_420,17,Reliability tests 16,,Pending,2014-03-27 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_421,17,Reliability tests 15,,Pending,2014-04-01 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_422,17,Reliability tests 17,,Pending,2014-04-06 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_423,17,Reliability tests 18,,Pending,2014-04-11 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_424,17,Reliability tests 19,,Pending,2014-04-23 07:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_425,17,Reliability tests 20,,Pending,2014-04-28 07:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_426,17,Reliability tests 21,,Pending,2014-05-03 07:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_427,17,Reliability tests 22,,Pending,2014-05-08 07:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_428,17,Reliability tests 23,,Pending,2014-05-13 07:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_429,17,Reliability tests 24,,Pending,2014-04-18 07:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_431,17,Commissioning of wind turbines 2,,Pending,2014-01-16 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_432,17,Commissioning of wind turbines 3,,Pending,2014-01-21 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_433,17,Commissioning of wind turbines 4,,Pending,2014-01-26 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_434,17,Commissioning of wind turbines 5,,Pending,2014-01-31 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_435,17,Commissioning of wind turbines 6,,Pending,2014-02-05 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_436,17,Commissioning of wind turbines 7,,Pending,2014-02-10 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_437,17,Commissioning of wind turbines 8,,Pending,2014-02-15 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_438,17,Commissioning of wind turbines 9,,Pending,2014-02-20 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_439,17,Commissioning of wind turbines 10,,Pending,2014-02-25 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_440,17,Commissioning of wind turbines 11,,Pending,2014-03-02 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_441,17,Commissioning of wind turbines 12,,Pending,2014-03-07 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_442,17,Commissioning of wind turbines 13,,Pending,2014-03-12 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_443,17,Commissioning of wind turbines 14,,Pending,2014-03-17 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_444,17,Commissioning of wind turbines 15,,Pending,2014-03-22 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_445,17,Commissioning of wind turbines 16,,Pending,2014-03-27 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_446,17,Commissioning of wind turbines 17,,Pending,2014-04-01 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_447,17,Commissioning of wind turbines 18,,Pending,2014-04-06 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_448,17,Commissioning of wind turbines 19,,Pending,2014-04-18 07:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_449,17,Commissioning of wind turbines 20,,Pending,2014-04-23 07:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_450,17,Commissioning of wind turbines 21,,Pending,2014-04-28 07:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_451,17,Commissioning of wind turbines 22,,Pending,2014-05-03 07:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_452,17,Commissioning of wind turbines 23,,Pending,2014-05-08 07:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
